Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 1.53, Median Loss: 1.53, Std Loss: 1.53, Mean Reward: 3.02, Median Reward: 2.00, Std Reward: 226.70
Episode: 834, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 1.56, Median Reward: 2.00, Std Reward: 74.80
Episode: 835, step: 9, Pop: 8/5, Epsilon: 0.04, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 5.36, Median Reward: 4.00, Std Reward: 466.10
Episode: 836, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 2.80, Median Reward: 2.00, Std Reward: 193.00
Episode: 837, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 6.72, Median Reward: 4.00, Std Reward: 416.70
Episode: 838, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 5.60, Median Reward: 4.00, Std Reward: 420.10
Episode: 839, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 3.81, Median Reward: 2.00, Std Reward: 183.00
Episode: 840, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 2.48, Median Reward: 2.00, Std Reward: 99.00
Episode: 841, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 2.21, Median Reward: 2.00, Std Reward: 117.10
Episode: 842, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 5.03, Median Reward: 4.00, Std Reward: 402.70
Episode: 843, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 2.27, Median Reward: 2.00, Std Reward: 174.50
Episode: 844, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 5.43, Median Reward: 4.00, Std Reward: 358.70
Episode: 845, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 4.69, Median Reward: 4.00, Std Reward: 272.10
Episode: 846, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 4.13, Median Reward: 2.00, Std Reward: 342.40
Episode: 847, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 2.21, Median Reward: 2.00, Std Reward: 101.80
Episode: 848, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 4.25, Median Reward: 4.00, Std Reward: 323.20
Episode: 849, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.81, Median Reward: 2.00, Std Reward: 134.80
Episode: 850, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 3.98, Median Reward: 4.00, Std Reward: 222.60
Episode: 851, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 0.46, Median Loss: 0.46, Std Loss: 0.46, Mean Reward: 1.19, Median Reward: 2.00, Std Reward: 52.50
Episode: 852, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.98, Median Reward: 2.00, Std Reward: 105.00
Episode: 853, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 3.63, Median Reward: 2.00, Std Reward: 213.90
Episode: 854, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 4.31, Median Reward: 3.00, Std Reward: 284.50
Episode: 855, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 1.39, Median Reward: 2.00, Std Reward: 61.00
Episode: 856, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 4.66, Median Reward: 4.00, Std Reward: 368.10
Episode: 857, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 4.83, Median Reward: 2.00, Std Reward: 377.10
Episode: 858, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 5.76, Median Reward: 4.00, Std Reward: 357.20
Episode: 859, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 3.06, Median Reward: 2.00, Std Reward: 195.80
Episode: 860, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 3.64, Median Reward: 2.00, Std Reward: 207.50
Episode: 861, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 2.43, Median Reward: 2.00, Std Reward: 150.60
Episode: 862, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 4.35, Median Reward: 2.00, Std Reward: 230.80
Episode: 863, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 4.03, Median Reward: 4.00, Std Reward: 225.70
Episode: 864, step: 6, Pop: 0/5, Epsilon: 0.03, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 2.36, Median Reward: 2.00, Std Reward: 87.20
Episode: 865, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 163.80
Episode: 866, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 3.05, Median Reward: 2.00, Std Reward: 131.00
Episode: 867, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.42, Median Loss: 0.42, Std Loss: 0.42, Mean Reward: 3.96, Median Reward: 2.00, Std Reward: 237.70
Episode: 868, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.43, Median Loss: 0.43, Std Loss: 0.43, Mean Reward: 2.82, Median Reward: 2.00, Std Reward: 183.00
Episode: 869, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 3.25, Median Reward: 2.00, Std Reward: 117.00
Episode: 870, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 1.93, Median Reward: 2.00, Std Reward: 92.70
Episode: 871, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 2.85, Median Reward: 2.00, Std Reward: 179.50
Episode: 872, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 3.75, Median Reward: 4.00, Std Reward: 168.70
Episode: 873, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 3.48, Median Reward: 2.00, Std Reward: 208.90
Episode: 874, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 3.04, Median Reward: 4.00, Std Reward: 148.90
Episode: 875, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 5.11, Median Reward: 4.50, Std Reward: 280.90
Episode: 876, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 3.10, Median Reward: 4.00, Std Reward: 90.00
Episode: 877, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 2.81, Median Reward: 2.00, Std Reward: 154.40
Episode: 878, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 5.20, Median Reward: 4.70, Std Reward: 369.30
Episode: 879, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 4.51, Median Reward: 2.00, Std Reward: 252.70
Episode: 880, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 2.07, Median Reward: 2.00, Std Reward: 116.00
Episode: 881, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 4.69, Median Reward: 4.00, Std Reward: 318.80
Episode: 882, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 3.19, Median Reward: 2.00, Std Reward: 197.80
Episode: 883, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 3.44, Median Reward: 2.00, Std Reward: 223.30
Episode: 884, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 1.26, Median Reward: 2.00, Std Reward: 53.00
Episode: 885, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 1.72, Median Reward: 2.00, Std Reward: 91.00
Episode: 886, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.48, Median Loss: 0.48, Std Loss: 0.48, Mean Reward: 4.01, Median Reward: 4.00, Std Reward: 220.70
Episode: 887, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 4.21, Median Reward: 4.00, Std Reward: 294.60
Episode: 888, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 2.66, Median Reward: 2.00, Std Reward: 154.00
Episode: 889, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: -1.63, Median Reward: 0.00, Std Reward: -104.10
Episode: 890, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 2.09, Median Reward: 2.00, Std Reward: 117.00
Episode: 891, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 4.38, Median Reward: 3.00, Std Reward: 271.80
Episode: 892, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 2.67, Median Reward: 2.00, Std Reward: 133.30
Episode: 893, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 1.43, Median Reward: 2.00, Std Reward: 77.00
Episode: 894, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 6.19, Median Reward: 4.00, Std Reward: 260.00
Episode: 895, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 3.36, Median Reward: 2.00, Std Reward: 255.70
Episode: 896, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 2.04, Median Reward: 2.00, Std Reward: 98.00
Episode: 897, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 5.06, Median Reward: 4.00, Std Reward: 298.70
Episode: 898, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 4.14, Median Reward: 4.00, Std Reward: 281.30
Episode: 899, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 2.09, Median Reward: 2.00, Std Reward: 136.00
Episode: 900, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 2.77, Median Reward: 2.00, Std Reward: 166.40
Episode: 901, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 4.86, Median Reward: 4.00, Std Reward: 325.60
Episode: 902, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 2.80, Median Reward: 2.00, Std Reward: 151.00
Episode: 903, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 4.31, Median Reward: 4.00, Std Reward: 241.40
Episode: 904, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 6.12, Median Reward: 4.00, Std Reward: 348.60
Episode: 905, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 2.52, Median Reward: 2.00, Std Reward: 141.30
Episode: 906, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 4.02, Median Reward: 4.00, Std Reward: 181.00
Episode: 907, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 1.04, Median Loss: 1.04, Std Loss: 1.04, Mean Reward: 2.04, Median Reward: 2.00, Std Reward: 114.00
Episode: 908, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 2.60, Median Reward: 2.00, Std Reward: 117.00
Episode: 909, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 1.06, Median Loss: 1.06, Std Loss: 1.06, Mean Reward: 5.21, Median Reward: 4.00, Std Reward: 219.00
Episode: 910, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 1.55, Median Reward: 2.00, Std Reward: 85.00
Episode: 911, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 3.09, Median Reward: 2.00, Std Reward: 240.90
Episode: 912, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 2.86, Median Reward: 2.00, Std Reward: 168.70
Episode: 913, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 3.97, Median Reward: 2.00, Std Reward: 250.30
Episode: 914, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.95, Median Loss: 0.95, Std Loss: 0.95, Mean Reward: 1.41, Median Reward: 2.00, Std Reward: 95.90
Episode: 915, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 2.67, Median Reward: 2.00, Std Reward: 162.70
Episode: 916, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.91, Median Loss: 0.91, Std Loss: 0.91, Mean Reward: 3.29, Median Reward: 2.00, Std Reward: 257.00
Episode: 917, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: -0.77, Median Reward: 0.00, Std Reward: -44.00
Episode: 918, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 2.26, Median Reward: 2.00, Std Reward: 160.50
Episode: 919, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 1.57, Median Reward: 2.00, Std Reward: 97.40
Episode: 920, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.99, Median Loss: 0.99, Std Loss: 0.99, Mean Reward: 5.02, Median Reward: 4.00, Std Reward: 326.30
Episode: 921, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.80, Median Loss: 0.80, Std Loss: 0.80, Mean Reward: 5.28, Median Reward: 4.00, Std Reward: 374.60
Episode: 922, step: 9, Pop: 8/5, Epsilon: 0.03, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 2.29, Median Reward: 2.00, Std Reward: 197.00
Episode: 923, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 4.00, Median Reward: 2.00, Std Reward: 172.20
Episode: 924, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 2.13, Median Reward: 2.00, Std Reward: 153.40
Episode: 925, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 0.27, Median Reward: 0.00, Std Reward: 14.60
Episode: 926, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 4.00, Median Reward: 4.00, Std Reward: 308.10
Episode: 927, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 3.46, Median Reward: 2.00, Std Reward: 238.50
Episode: 928, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 3.48, Median Reward: 2.00, Std Reward: 229.90
Episode: 929, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 2.01, Median Reward: 2.00, Std Reward: 120.50
Episode: 930, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 3.85, Median Reward: 4.75, Std Reward: 138.50
Episode: 931, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.42, Median Loss: 0.42, Std Loss: 0.42, Mean Reward: 0.69, Median Reward: 2.00, Std Reward: 29.00
Episode: 932, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 3.25, Median Reward: 2.00, Std Reward: 237.30
Episode: 933, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 1.66, Median Reward: 2.00, Std Reward: 86.50
Episode: 934, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 3.66, Median Reward: 2.00, Std Reward: 164.80
Episode: 935, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 3.32, Median Reward: 4.00, Std Reward: 205.80
Episode: 936, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 3.94, Median Reward: 2.00, Std Reward: 145.80
Episode: 937, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 1.94, Median Reward: 2.00, Std Reward: 91.00
Episode: 938, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 3.82, Median Reward: 2.00, Std Reward: 240.50
Episode: 939, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.81, Median Loss: 0.81, Std Loss: 0.81, Mean Reward: 2.87, Median Reward: 2.00, Std Reward: 197.90
Episode: 940, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 4.72, Median Reward: 4.00, Std Reward: 240.80
Episode: 941, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.90, Median Loss: 0.90, Std Loss: 0.90, Mean Reward: 2.38, Median Reward: 2.00, Std Reward: 116.80
Episode: 942, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 3.41, Median Reward: 2.00, Std Reward: 252.60
Episode: 943, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 3.38, Median Reward: 2.00, Std Reward: 259.90
Episode: 944, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 1.13, Median Loss: 1.13, Std Loss: 1.13, Mean Reward: 5.66, Median Reward: 4.00, Std Reward: 373.30
Episode: 945, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 1.22, Median Reward: 2.00, Std Reward: 68.50
Episode: 946, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 3.24, Median Reward: 3.00, Std Reward: 194.60
Episode: 947, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 4.09, Median Reward: 4.00, Std Reward: 245.60
Episode: 948, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.84, Median Reward: 2.00, Std Reward: 245.60
Episode: 949, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 4.10, Median Reward: 2.00, Std Reward: 196.80
Episode: 950, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.88, Median Loss: 0.88, Std Loss: 0.88, Mean Reward: 1.38, Median Reward: 2.00, Std Reward: 73.00
Episode: 951, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: -0.56, Median Reward: 0.00, Std Reward: -32.00
Episode: 952, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 2.72, Median Reward: 2.00, Std Reward: 160.60
Episode: 953, step: 8, Pop: 0/5, Epsilon: 0.03, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 1.74, Median Reward: 2.00, Std Reward: 61.00
Episode: 954, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 4.71, Median Reward: 4.00, Std Reward: 231.00
Episode: 955, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 3.27, Median Reward: 2.00, Std Reward: 203.00
Episode: 956, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 0.59, Median Reward: 2.00, Std Reward: 20.00
Episode: 957, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 4.75, Median Reward: 4.00, Std Reward: 246.80
Episode: 958, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 3.86, Median Reward: 2.00, Std Reward: 200.60
Episode: 959, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 0.89, Median Loss: 0.89, Std Loss: 0.89, Mean Reward: 4.41, Median Reward: 2.00, Std Reward: 238.30
Episode: 960, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 4.42, Median Reward: 4.00, Std Reward: 260.50
Episode: 961, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 2.67, Median Reward: 2.00, Std Reward: 163.00
Episode: 962, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 1.22, Median Loss: 1.22, Std Loss: 1.22, Mean Reward: 2.47, Median Reward: 2.00, Std Reward: 116.00
Episode: 963, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 2.67, Median Reward: 4.00, Std Reward: 208.50
Episode: 964, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 1.09, Median Loss: 1.09, Std Loss: 1.09, Mean Reward: 1.36, Median Reward: 0.00, Std Reward: 66.40
Episode: 965, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 1.56, Median Reward: 2.00, Std Reward: 56.00
Episode: 966, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 4.14, Median Reward: 2.00, Std Reward: 326.80
Episode: 967, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 3.08, Median Reward: 2.00, Std Reward: 194.00
Episode: 968, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.93, Median Loss: 0.93, Std Loss: 0.93, Mean Reward: 2.02, Median Reward: 2.00, Std Reward: 113.00
Episode: 969, step: 9, Pop: 8/5, Epsilon: 0.02, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 5.30, Median Reward: 4.70, Std Reward: 434.60
Episode: 970, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 3.53, Median Reward: 4.00, Std Reward: 254.30
Episode: 971, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 4.21, Median Reward: 4.00, Std Reward: 244.00
Episode: 972, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 4.48, Median Reward: 2.00, Std Reward: 300.10
